District,Year,coriander_Area,coriander_Production,coriander_Yield,dry chillies_Area,dry chillies_Production,dry chillies_Yield,garlic_Area,garlic_Production,garlic_Yield,onion_Area,onion_Production,onion_Yield,potato_Area,potato_Production,potato_Yield,sugarcane_Area,sugarcane_Production,sugarcane_Yield,sweet potato_Area,sweet potato_Production,sweet potato_Yield,guar seed_Area,guar seed_Production,guar seed_Yield,sun hemp_Area,sun hemp_Production,sun hemp_Yield,tapioca_Area,tapioca_Production,tapioca_Yield,citrus fruit_Area,citrus fruit_Production,citrus fruit_Yield,mango_Area,mango_Production,mango_Yield,other fresh fruits_Area,other fresh fruits_Production,other fresh fruits_Yield,other vegetables_Area,other vegetables_Production,other vegetables_Yield,pome fruit_Area,pome fruit_Production,pome fruit_Yield,other oilseeds_Area,other oilseeds_Production,other oilseeds_Yield,ginger_Area,ginger_Production,ginger_Yield,banana_Area,banana_Production,banana_Yield,tobacco_Area,tobacco_Production,tobacco_Yield,papaya_Area,papaya_Production,papaya_Yield,watermelon_Area,watermelon_Production,watermelon_Yield,turmeric_Area,turmeric_Production,turmeric_Yield,grapes_Area,grapes_Production,grapes_Yield,orange_Area,orange_Production,orange_Yield
Jaisalmer,2019 - 2020,1,2,2,7,3,0.43,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,482222,94440,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2020 - 2021,0,0,0,4,4,1,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,467691,99547,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2021 - 2022,16,24,1.5,5,4,0.8,0,0,0,6,7,1.17,1,3,3,0,0,0,0,0,0,468305,93957,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2022 - 2023,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,518043,111038,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,1998 - 1999,1,1,1,395,463,1.17,8,3,0.38,303,847,2.8,34,105,3.09,0,0,0,60,242,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,1999 - 2000,1,0,0,631,694,1.1,3,2,0.67,211,525,2.49,0,0,0,0,0,0,35,43,1.23,56660,366,0.01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2000 - 2001,1,1,1,641,641,1,14,15,1.07,214,468,2.19,17,32,1.88,0,0,0,29,38,1.31,84102,700,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2001 - 2002,13,8,0.62,827,1819,2.2,7,7,1,197,518,2.63,18,36,2,0,0,0,55,151,2.75,87793,41289,0.47,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2002 - 2003,0,0,0,393,3346,8.51,7,11,1.57,156,624,4,45,86,1.91,0,0,0,39,80,2.05,14344,79,0.01,3,0,0,0,0,0,72,0,0,40,0,0,134,0,0,1287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,7,0.7,9,72,8,1,0,0,0,0,0,0,0,0,1,0,0
Jaisalmer,2003 - 2004,11,14,1.27,561,1290,2.3,0,0,0,249,748,3,47,85,1.81,0,0,0,47,207,4.4,61073,0,0,0,0,0,0,0,0,65,0,0,41,0,0,310,0,0,1431,0,0,1,0,0,42351,49970,1.18,0,0,0,0,0,0,4,0,0,7,53,7.57,1,0,0,0,0,0,0,0,0,1,0,0
Jaisalmer,2004 - 2005,1,1,1,740,1184,1.6,1,0,0,189,604,3.2,34,19,0.56,0,0,0,58,229,3.95,72741,3662,0.05,7,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,34,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2005 - 2006,1,1,1,486,1361,2.8,5,8,1.6,290,839,2.89,25,47,1.88,0,0,0,49,144,2.94,64147,23044,0.36,8,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2006 - 2007,7,8,1.14,452,1853,4.1,4,5,1.25,204,563,2.76,32,96,3,0,0,0,48,236,4.92,50163,33837,0.67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2007 - 2008,7,5,0.71,743,2155,2.9,11,17,1.55,253,698,2.76,77,146,1.9,0,0,0,121,482,3.98,69506,38186,0.55,6,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,68,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2008 - 2009,0,0,0,541,1623,3,11,17,1.55,176,510,2.9,32,64,2,0,0,0,69,0,0,59264,17660,0.3,8,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,225,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2009 - 2010,2,2,1,319,957,3,4,7,1.75,264,317,1.2,21,53,2.52,0,0,0,52,0,0,54891,62,0,7,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,781,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2010 - 2011,7,8,1.14,372,893,2.4,3,5,1.67,183,501,2.74,75,165,2.2,0,0,0,25,105,4.2,53778,33375,0.62,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2011 - 2012,1,1,1,388,1164,3,7,6,0.86,204,454,2.23,72,131,1.82,0,0,0,21,60,2.86,43170,27540,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,382,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2012 - 2013,1,1,1,464,1067,2.3,6,6,1,300,622,2.07,36,83,2.31,0,0,0,36,37,1.03,95419,53632,0.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,148,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2013 - 2014,4,3,0.75,376,752,2,4,5,1.25,319,824,2.58,97,407,4.2,0,0,0,123,246,2,105674,34949,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,235,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2014 - 2015,1,1,1,659,1318,2,0,0,0,345,990,2.87,178,819,4.6,0,0,0,127,572,4.5,86931,48072,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,404,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2015 - 2016,7,7,1,1008,1714,1.7,2,3,1.5,549,1529,2.79,145,744,5.13,0,0,0,137,572,4.18,92005,18134,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,506,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2016 - 2017,7,8,1.14,878,1317,1.5,4,7,1.75,262,794,3.03,216,1231,5.7,0,0,0,134,632,4.72,69254,21768,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,890,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2017 - 2018,63,84,1.33,861,1429,1.66,3,6,2,276,653,2.37,119,750,6.3,0,0,0,138,413,2.99,55413,16352,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,196,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2018 - 2019,1,1,1,1367,2734,2,7,22,3.14,280,961,3.43,76,304,4,0,0,0,83,410,4.94,45238,4930,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,72,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2019 - 2020,6,9,1.5,1089,2178,2,4,15,3.75,200,888,4.44,50,194,3.88,0,0,0,51,317,6.22,46509,25131,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2020 - 2021,17,25,1.47,1023,1943,1.9,4,13,3.25,4,11,2.75,118,389,3.3,0,0,0,50,197,3.94,43219,21736,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,167,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2021 - 2022,4,6,1.5,1237,1979,1.6,25,90,3.6,360,1706,4.74,67,295,4.4,0,0,0,35,116,3.31,39458,4191,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,160,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2022 - 2023,5,7,1.4,0,0,0,24,60,2.5,221,1036,4.69,87,267,3.07,0,0,0,25,68,2.72,31891,17063,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,166,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,1997 - 1998,0,0,0,0,0,0,0,0,0,0,0,0,100,800,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,1998 - 1999,75778,56909,0.75,488,168,0.34,756,519,0.69,125,372,2.98,113,412,3.65,131,6258,47.77,211,652,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,1999 - 2000,59161,46360,0.78,664,295,0.44,2215,3286,1.48,270,1086,4.02,80,267,3.34,90,3675,40.83,269,680,2.53,0,0,0,97,36,0.37,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2000 - 2001,46980,39308,0.84,647,721,1.11,1066,2006,1.88,200,1956,9.78,66,484,7.33,61,2541,41.66,173,1156,6.68,0,0,0,72,26,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2001 - 2002,69383,51550,0.74,782,1062,1.36,1615,3185,1.97,248,821,3.31,45,472,10.49,47,2242,47.7,146,366,2.51,0,0,0,64,322,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2002 - 2003,28477,28231,0.99,674,165,0.24,2677,3003,1.12,243,490,2.02,53,161,3.04,38,1605,42.24,295,272,0.92,0,0,0,63,26,0.41,0,0,0,5223,0,0,38,0,0,50,0,0,646,0,0,114,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,1.5,0,0,0,0,0,0,0,0,0,6,0,0
Jhalawar,2003 - 2004,88563,95648,1.08,648,271,0.42,2866,6595,2.3,165,766,4.64,71,962,13.55,14,748,53.43,187,679,3.63,0,0,0,29,13,0.45,0,0,0,5501,0,0,49,0,0,69,0,0,620,0,0,123,0,0,3272,3289,1.01,0,0,0,0,0,0,5,0,0,5,35,7,0,0,0,0,0,0,0,0,0,19,0,0
Jhalawar,2004 - 2005,66149,65157,0.99,594,243,0.41,3439,6391,1.86,167,762,4.56,101,1266,12.53,12,580,48.33,201,781,3.89,0,0,0,36,31,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2005 - 2006,44390,37377,0.84,409,157,0.38,1685,4428,2.63,159,763,4.8,45,46,1.02,23,1401,60.91,255,1040,4.08,0,0,0,43,44,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2006 - 2007,61963,68159,1.1,448,159,0.35,2402,6425,2.67,170,1187,6.98,77,963,12.51,31,1789,57.71,201,802,3.99,0,0,0,16,13,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2007 - 2008,85762,38593,0.45,491,399,0.81,5603,17710,3.16,258,1563,6.06,110,795,7.23,25,1428,57.12,186,366,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2008 - 2009,96940,92187,0.95,356,143,0.4,3545,11564,3.26,116,467,4.03,137,547,3.99,30,1783,59.43,85,0,0,12,4,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2009 - 2010,97940,107542,1.1,437,422,0.97,3958,11874,3,401,1830,4.56,47,189,4.02,16,863,53.94,121,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2010 - 2011,85795,69683,0.81,455,455,1,4567,20552,4.5,806,6643,8.24,118,2252,19.08,19,1273,67,171,235,1.37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2011 - 2012,117368,123037,1.05,457,375,0.82,9772,44877,4.59,1423,9799,6.89,101,1954,19.35,14,985,70.36,113,816,7.22,0,0,0,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2012 - 2013,72186,66872,0.93,397,314,0.79,7919,33296,4.2,1339,9220,6.89,104,1358,13.06,15,1097,73.13,84,588,7,793,355,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0
Jhalawar,2013 - 2014,76130,50602,0.66,287,201,0.7,8908,22270,2.5,1912,7331,3.83,118,656,5.56,13,897,69,97,383,3.95,591,334,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2014 - 2015,106697,92010,0.86,312,249,0.8,0,0,0,1551,7113,4.59,107,646,6.04,18,1306,72.56,212,839,3.96,36,21,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2015 - 2016,98356,89650,0.91,318,231,0.73,13727,82362,6,2685,19654,7.32,140,1082,7.73,18,1557,86.5,65,130,2,14,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2016 - 2017,91636,80099,0.87,236,165,0.7,23240,139440,6,2359,14237,6.04,89,687,7.72,21,1497,71.29,21,21,1,7,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2017 - 2018,53809,66250,1.23,177,89,0.5,27763,83290,3,2447,15104,6.17,66,483,7.32,10,704,70.4,20,38,1.9,3,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2018 - 2019,43828,46289,1.06,152,164,1.08,19411,48528,2.5,3321,9412,2.83,57,181,3.18,6,501,83.5,22,43,1.95,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2019 - 2020,35757,46788,1.31,124,31,0.25,18322,45805,2.5,3607,9423,2.61,49,111,2.27,4,292,73,28,49,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2020 - 2021,49338,65654,1.33,71,102,1.44,21620,120135,5.56,2657,31410,11.82,56,282,5.04,1,79,79,20,20,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhalawar,2021 - 2022,27609,36655,1.33,70,119,1.7,26801,126348,4.71,4717,21012,4.45,60,165,2.75,2,152,76,18,42,2.33,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
Jhalawar,2022 - 2023,54230,66234,1.22,0,0,0,15676,94056,6,1621,6373,3.93,19,60,3.16,2,178,89,3,7,2.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,1998 - 1999,46,42,0.91,581,581,1,459,918,2,1424,28426,19.96,1,1,1,4,191,47.75,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,1999 - 2000,57,29,0.51,671,651,0.97,486,972,2,1593,31860,20,0,0,0,4,163,40.75,10,20,2,79235,5268,0.07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2000 - 2001,6,3,0.5,595,548,0.92,368,736,2,1396,27362,19.6,0,0,0,0,0,0,4,4,1,74344,6364,0.09,5,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,380,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2001 - 2002,2,1,0.5,548,548,1,381,762,2,1389,27294,19.65,2,4,2,0,0,0,5,20,4,64597,64922,1.01,61,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,415,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2002 - 2003,2,1,0.5,439,207,0.47,321,642,2,1158,22944,19.81,6,30,5,0,0,0,1,2,2,23974,416,0.02,1,0,0,0,0,0,8,0,0,2,0,0,145,0,0,338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,515,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2003 - 2004,0,0,0,354,352,0.99,386,772,2,1440,26838,18.64,1,4,4,0,0,0,0,0,0,53019,0,0,14,14,1,0,0,0,7,0,0,2,0,0,164,0,0,395,0,0,1,0,0,3405,3193,0.94,0,0,0,0,0,0,69,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2004 - 2005,2,2,1,345,345,1,399,780,1.95,1692,2900,1.71,2,1,0.5,0,0,0,33,99,3,54237,35616,0.66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,180,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2005 - 2006,6,6,1,346,1384,4,291,582,2,1968,31170,15.84,3,3,1,0,0,0,3,6,2,65427,18235,0.28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,180,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2006 - 2007,7,8,1.14,333,68,0.2,333,666,2,1653,27876,16.86,5,10,2,0,0,0,5,10,2,61228,11525,0.19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2007 - 2008,6,5,0.83,372,372,1,472,544,1.15,1955,39100,20,10,20,2,0,0,0,9,18,2,68196,15327,0.22,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2008 - 2009,9,10,1.11,599,599,1,426,852,2,1710,28312,16.56,2,4,2,0,0,0,10,0,0,72680,15032,0.21,3,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2009 - 2010,4,5,1.25,419,46,0.11,475,950,2,2636,29840,11.32,3,6,2,0,0,0,5,0,0,60244,1489,0.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2010 - 2011,4,4,1,363,228,0.63,465,930,2,3433,68660,20,11,22,2,0,0,0,6,12,2,54795,40543,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2011 - 2012,3,4,1.33,293,293,1,707,2418,3.42,5418,43908,8.1,20,40,2,0,0,0,24,48,2,62340,54472,0.87,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2012 - 2013,2,2,1,238,238,1,613,2097,3.42,2517,29865,11.87,2,8,4,0,0,0,4,8,2,125518,94431,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2013 - 2014,46,29,0.63,206,206,1,581,1162,2,3230,64060,19.83,8,14,1.75,0,0,0,2,4,2,118470,110047,0.93,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2014 - 2015,3,2,0.67,151,76,0.5,0,0,0,3311,28044,8.47,13,27,2.08,0,0,0,2,3,1.5,125772,115796,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2015 - 2016,0,0,0,140,70,0.5,441,882,2,5132,37471,7.3,9,19,2.11,1,86,86,5,7,1.4,115788,89370,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2016 - 2017,1,1,1,114,57,0.5,380,758,1.99,3872,30520,7.88,2,5,2.5,0,0,0,1,1,1,66102,58569,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2017 - 2018,2,3,1.5,100,50,0.5,351,702,2,3659,31037,8.48,4,4,1,0,0,0,0,0,0,67595,66344,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2018 - 2019,1,1,1,83,42,0.51,330,660,2,3654,24179,6.62,5,10,2,0,0,0,1,0,0,57766,59524,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
